,label,final_text
4184,0,im good registered vote
4185,0,hmm ok ill stay like hour co eye really sore
4186,0,dear got bus directly calicut
4187,0,mm umma ask vava also come tell play later together
4188,0,well general price ltgt oz let know ifwhenhow much want
4190,0,moment dayhas valuemorning brings hopeafternoon brings faithevening brings luvnight brings restwish u find todaygood morning
4191,0,ltgt w jetton ave forgot
4192,0,ok im coming home
4193,0,use foreign stamp country
4195,0,sorry lot friendofafriend stuff im talk actual guy want buy
4198,1,cmon babe make horny turn txt fantasy babe im hot sticky need reply cost å cancel send stop
4200,0,wylie update weed dealer carlos went freedom class lunsford
4201,0,happy baby alright take job hope fine send kiss make smile across sea kiss kiss
4202,0,c movie juz last minute decision mah juz watch lar tot ì interested
4203,0,enjoying semester take care brother
4204,1,important information orange user xxxxxx today ur lucky day find log onto httpwwwurawinnercom there fantastic prizeawaiting
4205,0,get door im
4206,0,let use next week princess 
4207,0,go home first lar ì wait lor put stuff first
4208,0,want kfc tuesday buy meal gravy mark 
4209,0,dahe stupid daalways sending like thisdon believe messagepandy mental
4210,0,oi gonna ring
4211,1,missed call alert number called left message 
4212,0,attended nothing
4213,0,ard like dat lor juz meet mrt station ì dun haf come
4214,0,dear sleeping p
4215,0,er mw im filled tuth aight
4216,0,office around pm going hospital
4217,0,actually im waiting week start putting ad
4218,0,anything lor go go lor
4219,0,u free sat rite u wan watch infernal affair wif n darren n mayb xy
4221,0,yo around friend mine lookin pick later tonight
4222,0,stupid auto correct phone
4223,0,double eviction week spiral michael good riddance
4224,0,world suffers lot violence bad people silence good people
4225,0,ok thats cool either raglan rd edward rd behind cricket ground gimme ring ur closeby see tuesday
4226,0,buy one egg daplease
4227,0,started skye
4228,0,bookedthe hut also time way
4229,0,several sir
4230,0,u really pig leh sleep much dad wake smth eat lunch today
4232,0,love hope anything drastic dont dare sell pc phone 
4234,1,freemsg record indicate may entitled pound accident claim free reply yes msg opt text stop
4236,0,life style garment account please
4237,0,lol wtf random btw lunch break
4238,0,sez hows u de arab boy hope u r good give love evry love ya eshxxxxxxxxxxx
4239,0,lay man let know missed thought great day send bimbo ugos number ill appreciate safe
4240,0,detroit home snow enjoy
4241,1,show ur colour euro offer get england flag lion tone ur phone click following service message info
4243,0,aight im chillin friend room text youre way
4244,0,toshiba portege gd
4245,0,well welp sort semiobscure internet thing
4246,1,text pas collect polyphonic ringtones normal gprs charge apply enjoy tone
4247,1,accordingly repeat text word ok mobile phone send
4248,0,loosu go hospital de dont let careless
4249,0,much eighth
4250,0,omg joanna freaking shes looked thru friend find photo shes asking stuff myspace havent even logged like year 
4251,0,send ur birthdate month year tel u ur life partner name method calculation reply must
4252,0,juz havent woke bit blur blur dad went liao cant cum oso
4253,0,clothes jewelry trip
4254,1,block breaker come deluxe format new feature great graphic tmobile buy å replying get bbdeluxe take challenge
4255,0,aah cuddle would lush id need lot tea soup kind fumbling
4256,1,important information orange user today lucky dayfind log onto httpwwwurawinnercom there fantastic surprise awaiting
4259,0,plan family set stone 
4260,0,pls dont forget study
4261,0,youll never believe actually got taunton wow
4262,0,den weekday got special price haiz cant eat liao cut nail oso muz wait finish drivin wat lunch still muz eat wat 
4263,0,broke list reason nobody town cant tell shes sarcastic faggy
4264,0, ltdecimalgt common car better buy china asia find le expensive ill holla
4265,0,greatest test courage earth bear defeat without losing heartgn tc
4266,0,sorry im stil fucked last nite went tobed got work 
4267,0,hey whats plan sat 
4268,0,beauty sleep help ur pimple
4269,0,great hope using connection mode men also co never know old friend lead today
4270,1,natalja f inviting friend reply yes see wwwsmsacunat stop send stop frnd 
4271,0,get
4272,0,kind missed train co asthma attack nxt one half hr driving sure park
4273,0,ball moving lotwill spin last difficult bat
4274,0,haiyoh maybe hamster jealous million
4275,0,please send aunty number
4276,0,im glad following dream
4277,0,ive reached home finally
4278,1,urgent important information user today lucky day find log onto httpwwwurawinnercom fantastic surprise awaiting 
4280,0,wn u r hurt prsn close u fight wit dem coz somtimes dis fight save relation bt quiet leaf nothin relation gud eveb
4281,0,u call
4282,0,science tell chocolate melt sunlight please dont walk sunlight bcozi dont want loss sweet friend
4283,0,yes come nyc audiitions trying relocate
4284,0,pocked
4285,0,congrats thats great wanted tell tell score co might make relax motivating thanks sharing
4286,0,wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care
4287,0,hey mr whats name bill brison book one language word 
4288,0,okay good problem thanx
4289,0,information ikea spelled cap yelling thought left sitting bed among mess came said going got home class please dont try bullshit make want listen le
4290,0,call ure done
4291,0,gwr
4292,0,best watch say cause get drunk motherfucker
4293,1,kit strip billed p netcollex ltd po box ig oja
4295,1,please call immediately urgent message waiting
4296,1,thesmszonecom let send free anonymous masked messagesim sending message theredo see potential abuse
4299,0,erm woodland avenue somewhere get parish magazine telephone number
4300,0,ta job available let know please co really need start working
4301,0,aiyar hard type u later free tell call n scold n tell u
4302,0,yup im free
4303,0,good good billy mate gone jogging enjoy concert
4304,0,yo come carlos soon
4305,0,awww dat sweet think something nice time tonight ill probably txt u later co im lonely xxx
4306,0,guess useless calling u something important
4307,0,ha ha popped loo helloed hello
4308,0,dint tell anything angry told abi
4310,0,happens r waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
4311,0,keep ten r shelf buy two egg
4312,0,wasnt well babe swollen gland throat end 
4313,0,ur change da report big co ive already made change da previous report
4314,0,captain room
4315,0,cant speak bcaz mobile problem listen cannt listen voice call later
4316,0,hiya stu wot u im much truble home moment evone hate even u wot hell av done wont u tell text bck please luv dan 
4317,0,si take mokka player
4318,0,still playing gautham
4319,0,hey mr going sea view couple gay mean game give bell ya finish 
4320,0,k jason say he gonna around ill around ltgt
4321,0,sorry able get see morning
4322,0,aight well keep informed
4324,0,searching good dual sim mobile pa
4325,0,seems unnecessarily hostile
4326,0,dude got haircut breezy
4327,1,congrats mobile g videophones r call videochat wid ur mate play java game dload polyh music noline rentl bx ip pm
4328,0,appledayno doctor tulsi leafdayno cancer lemondayno fat cup milkdayno bone problms litre watrdayno disease snd th u care
4329,0,thought king hill thing
4330,0,nope ill come online
4331,0,also tell said happy birthday
4332,0,bishan lei tot ì say lavender 
4333,0,boo time u get u supposed take shopping today 
4334,0,u sound like manky scouse boy stevelike travelling da bus homewot u inmind recreation dis eve
4335,0,fyi im taking quick shower epsilon like ltgt min
4336,0,tuesday night r u real
4337,0,yes appt
4338,0,got outta class gonna go gym
4339,0,want sent ltgt mesages today thats sorry hurt
4340,0,ìï write wat
4341,0,ha wouldnt say didnt read anything way u seemed dont like judgementali save friday pub
4342,0,valentine game send dis msg ur friend answer r someone really love u ques colour suit best
4343,0,hidid asked waheeda fathima leave
4344,0,enjoy urself tmr
4345,0,still around could use halfth
4347,0,give u back id proof ltgt r wont allow work come home within day
4348,0,ìï bot note oredi co juz rem got
4349,0,yes rent expensive way save
4351,0,hows pain deary r u smiling
4352,0,fun fact although would think armand would eventually build tolerance shit considering much smoke get fucked like hit
4353,1,important information orange user xxxxxxx today lucky dayfind log onto httpwwwurawinnercom there fantastic surprise awaiting
4355,0,great send account number
4356,0,hellogorgeous hows u fone charge lst nitw wen u texd hopeu ad nice wkend im sure u lookin ward cin u mrw luv jaz
4357,1,dating service asked contact u someone shy call revealed pobox uz p
4358,0,ìï send content page
4359,0,night sweet sleep well ive see exorcism emily rose may never sleep hug snogs 
4360,0,dont think u got think use got good ni
4361,0,cant right second gotta hit people first
4362,0,evry emotion dsnt hav wordsevry wish dsnt hav prayrs u smiled world wit uothrwise even drop tear dsnt lik stay wit uso b happy good morning keep smiling
4363,0,remember
4364,0,ujhhhhhhh computer shipped address sandiago parantella lane wtf poop
4365,0,mm yes dear look hugging p
4366,0,like dis sweater fr mango size already irritating
4367,0, dont number gonna massive pain as id rather get involved thats possible
4368,0,anytime lor
4369,1,want new video handset time network min unlimited text camcorder reply call del sat
4371,1,ur balance å next question complete landmark big bob b barry c ben text b c good luck
4372,0,fineabsolutly fine
4373,0,k youre sure dont consent form v
4374,1,ur tonexs subscription renewed charged å choose polys month wwwclubzedcouk billing msg
4375,1,dont prize go another customer tc wwwtcbiz pmin polo ltd suite london wj hl please call back busy
4376,0,much torch ja
4377,0,nothing u dinner w u
4378,0,checking
4379,0,done internet connection v slow û send try later first thing tomo
4380,0,mathews tait edward anderson
4381,0,yeah sure thing mate haunt got stuff sorted im going sound anyway promoting hex way dont know number joke
4382,0,need lar go engin co si art today
4383,0,thanks honey still havent heard anything leave bit longer crowd try later great advice thanks hope cardiff still
4384,1,want new nokia colour phone delivered tomorrow free minute mobile free text free camcorder reply call 
4385,0, im snowboarding trip wondering planning get everyone together befor goa meet greet kind affair cheer 
4386,0,sim watching live
4387,0,see christmassy
4388,0,k im ready ltgt 
4391,0,new year plan
4392,1,recpt ordered ringtone order processed
4393,0,baaaaaaaabe wake miss crave need
4394,0,got message ignoring yes shopping
4395,0,dear mood cant drive brother drive
4396,0,dad get back
4397,0,tell shola please go college medicine visit academic department tell academic secretary current situation ask transfer ask someone check sagamu thing lautech vital completes medical education nigeria le expensive much le expensive unless getting citizen rate new zealand
4398,0,yes finished watching day life love
4399,0,juz go google n search qet
4400,0,many time lose best one bcoz 
4401,0,good friend care close friend understand true friend stay forever beyond word beyond time gud ni
4402,0,getting back home
4403,0,sorry ill call later ltgt min
4404,0,dun need use dial juz open da browser n surf
4405,1,one registered subscriber u enter draw gb gift voucher replying enter unsubscribe text stop
4406,0,awesome plan get time like ltgt ill text detail wee bit
4407,0,take care sleep wellyou need learn change lifeyou need get convinced thati wait conversation usget convinced timeyour family many sensesrespect overemphasiseor u role life
4408,1,chance win free bluetooth headset simply reply back adp
4409,0,also didnt get na hi hi hi hi hi
4410,0,ya cant display internal sub gotta extract
4411,0,said anything wrong sorry de
4413,0,stupid say challenge godyou dont think write instead respond immed
4414,0,yeah able ill text im ready meet
4415,0,v skint fancied bevieswaz gona go meet othrs spoon jst bin watchng planet earthsofa v comfey dont make hav gd night
4416,0, say he quitting leasttimes day wudnt take much notice nah didnt mind gonna see want come taunton tonight u tell 
4417,0,get free call
4418,0,little darling far week need coffee run tomocant believe time week already û
4420,0,still west coast haiz ìïll take forever come back
4421,0,mmm fuck merry christmas
4422,0,alright thanks advice enjoy night ima try get sleep
4423,0,update face book status frequently 
4424,0,saw messageit k da
4425,0,something u ate
4426,0,bank say money
4427,0,aiyar dun disturb u liao thk u lot aft ur cupboard come
4428,0,hey r watching movie tonight ill prob b home early
4429,0,yar lor u noe u used dat route
4430,0,mro coming gym machan goodnight
4431,0,dont think need yellow card uk travel ask someone gone ltgt buck
4432,0,u look da lib got stuff havent finish yet
4433,0,sound great im going sleep good night
4434,1,dont b floppy b snappy happy gay chat service photo upload call pmin stop text call 
4436,0,come u got nothing
4437,0,nothing ever easy dont looking reason take risk life love
4438,0,want grasp pretty booty 
4439,0,ive got tea sure flavour
4440,0,im going orchard laready reaching soon u reaching
4441,0,dear denying word please
4442,0,know old dom told yesterday name roger got touch last night want meet today pm
4443,0,come back tampa ffffuuuuuuu
4444,0, celebrate båõday else
4445,0,merry christmas u annie
4446,0,please tell special stock talking
4447,0,sent like
4449,0,awesome minute
4450,0,problem walk around julianaland oblivious going around say thing constantly go one ear go whatever want dont know im upsetits dont listen tell going upset want surprised im mad
4451,0,ive told everything stop dont let get dehydrated
4452,0,guess ltgt min
4453,0,im home ard wat time u reach
4455,0,want mapquest something look usf dogwood drive
4456,0,aight plan come later tonight
4457,0,die accidentally deleted e msg suppose put e sim archive haiz sad
4458,1,welcome ukmobiledate msg free giving free calling future mg billed p daily cancel send go stop 
4459,0,wishing great day moji told offer always speechless offer easily go great length behalf stunning exam next friday keep touch sorry
4460,0,thanks reply today ur visa coming r u still buying gucci bag sister thing easy uncle john also bill really need think make money later sha
4461,0,sorry flaked last night shit seriously goin roommate tonight
4462,0,said look pretty wif long hair wat thk he cutting quite short leh
4464,0,cheer callin babesozi culdnt talkbut wannatell u detail later wenwecan chat properly x
4465,0,hey u still gym
4467,0,much better thanks lol
4468,0,nothing smsing u n xy lor sorry lor da guy neva c u person sort know u lor u wan meet xy ask bring u along next meeting
4469,0,lemme know swing pick im free basically time semester
4470,0,wa u efficient gee thanx
4471,1, received mobile content enjoy
4472,0,able sleep
4473,1,want explicit sex sec ring cost pmin
4474,0,meet soon princess ttyl
4475,0,ill pick pm go taunton still want come
4476,0,oh outside player allowed play know
4477,0,anything lor
4478,0,erutupalam thandiyachu
4479,0,cant u try new invention flyim joking
4480,0,noits ful song lyric
4481,0,u reckon need arrange transport u cant thanks
4482,0,true lov n care wil nevr go unrecognized though somone often make mistake valuing definitly undrstnd start missing
4483,0,shopping eh ger toking abt syd lehhaha
4484,0,standing
4485,0,good weekend
4486,0,miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality win
4487,0,call get chance plz lt
4488,0,new deus ex game comin early next yr
4489,0,computer fried essential part dont keep spare fucking idiot roommate looovvve leaving thing running full ltgt 
4490,0,friend shes studying warwick weve planned go shopping concert tmw may canceled havnt seen age yeah get together sometime
4491,0,probably couple hour top
4492,0,lol grin im babe thanks thinking
4493,0,man bus slow think youre gonna get
4494,0,hope text meet smiling let text give reason smile beautiful day
4495,0,case wake wondering forgot take care something grandma today done parade
4497,1,latest nokia mobile ipod mp player å proze guaranteed reply win norcorp ltdå mtmsgrcvd
4498,1,sm service inclusive text credit pls goto wwwcomuknet login qxj unsubscribe stop extra charge help comuk cm ae
4499,0,nvm take ur time
4500,0,wats da decision
4501,0,wot u bitch
4503,0,told hr want posting chennaibecause im working
4504,1,mobile club choose top quality item mobile cfcaa
4505,0,guy leaving
4506,0,neva grumble sad lor hee buy tmr lor aft lunch still meetin lunch tmr neva hear fr lei ìï got lot work ar
4507,0,able anything
4508,0,ìï takin linear algebra today
4509,0,weekend fine excuse much decorating
4510,0,sorry missed babe late slept hope enjoy driving lesson boytoy miss teasing kiss
4511,0,project pa come
4512,1,money wining number wot next
4513,0,sure whenever show fuck gt
4514,0,random saw old roomate campus graduated
4516,0,men always need beautiful intelligent caring loving adjustable cooperative wife law allows one wife
4517,0,suck got planned yo valentine yo valentine arent
4518,0,got part nottingham hr mile good thing love man much mph hey ho
4519,0,think one saying clearly ok leave need ask go come
4520,0,hi good mornin thanku wish u
4521,0,u want meet morro
4522,0,actually decided hungry havent left yet v
4523,0,ive sent ì part
4524,0,co shopping wif darren jus n called ask wat present wan lor started guessing wif n finally guessed darren lor
4525,1,want cock hubby away need real man satisfy txt wife string action txt stop end txt rec å ea otbox la w 
4526,0,understand loss gain work school
4527,0,u missed u havent much bit bored holiday want go bak college sad isnt itxx
4528,0,hiya probably coming home weekend next
4529,0,dont forget though love walk beside watching keeping heart warm
4530,0,wish thing different wonder able show much value pls continue brisk walk drug without askin please find thing laugh love dearly
4531,0,ok day making dinner tonite invited
4532,1,gr new service live sex video chat mob see sexiest dirtiest girl live ur phone detail text horny cancel send stop 
4533,0,money steve mate 
4534,0,im late tellmiss im way
4536,0,normally use drink water daily
4537,0,dare ask luck sorting car
4538,0,party place usf charge contribute way greatly appreciated yeah got room one
4539,0,urgh coach hot smell chip fat thanks especially duvet predictive text word
4540,0,hiya last night ive naughty bought clothes little ready shopping tho kind time wanna meet
4541,1,freemsg hi baby wow got new cam moby wanna c hot pic fancy chatim win utxt rply chat hlp msgp rcv
4542,0,ive trying reach without success
4543,0,derek done class
4544,0,never lei v lazy got wat dat day ì send da url cant work one
4545,0,never try alone take weight tear come ur heart fall ur eye always remember stupid friend share bslvyl
4546,0,hey mate spoke mag people û deliver end month deliver th sept talk later 
4548,0,haha friend tyler literally asked could get dubsack
4549,0,hey u fancy meetin cha åð hav lil beverage txt ring meet lr quite tired got vpist love pete x x x
4550,0,great safe trip dont panic surrender
4551,0,symptom u love u like listening song u get stopped u see name beloved u wont get angry
4552,0,sun ah thk mayb dun anythin thk book e lesson e pilate orchard mrt u noe hor 
4553,0,try something dear read something exam
4555,0,gettin rdy ship comp
4556,0,hospital da return home evening
4557,0,piss talking someone realise u point itnow read backwards
4558,0,think da wil
4559,0,im awake oh whats
4560,0,good afternoon boytoy go walking day get police abstract still wake miss babe
4561,0,much u trying get
4562,0,come around ltdecimalgt pm vikkyim otside nw il come tht time
4563,0,tell address
4565,0,buy blackberry bold torch buy new used let know plus saying buy ltgt g wifi ipad saying ltgt g
4566,0,together thinkin
4567,0,hiya hows going sunny africa hope u r avin good time give big old silver back big kiss
4568,0,time come tomorrow
4569,1,wanna laugh try chitchat mobile logon txting word chat send cm po box london wa zf pmsg rcvd
4570,0,cha quiteamuzing thatåõscool babe
4571,0,omg u know ate
4572,1,urgent nd attempt contact uu å call b tcsbcmwcnxxcallcostppmmobilesvary maxå 
4573,0,
4574,0,directly behind abt row behind ì
4575,1,congratulation ur awarded cd voucher gift guaranteed free entry wkly draw txt music 
4576,1,contract mobile mnths latest motorola nokia etc free double min text orange tariff text yes callback remove record
4577,1,urgent call landline complimentary ibiza holiday cash await collection sae tc po box sk wp ppm 
4578,0,plan yet 
4579,0,hi engagement fixd ltgt th next month know really shocking bthmm njan vilikkamt w al sudn
4580,0,course math one day one chapter one month finish
4581,0,wow didnt think common take back ur freak unless u chop
4583,0,noooooooo please last thing need stress life fair
4584,1,u secret admirer looking make contact ufind rreveal think ur specialcall stopsmsppm
4586,0,ill see swing bit got thing take care firsg
4587,0,wanted wish happy new year wanted talk legal advice gary split person ill make trip ptbo hope everything good babe love ya 
4588,0,finished work yet something
4591,0,right wasnt phoned someone number like
4592,0,ok wun b angry msg u aft come home tonight
4593,0,good time nice something bit different weekend change see ya soon
4594,0,yo sorry shower sup
4595,0,carlos pick ill swing usf little bit
4596,0,full heat pa applyed oil pa
4597,0,im stuck da middle da row da right hand side da lt 
4598,0,laid airtel line rest
4599,0,hi u decide wot get bday ill prob jus get voucher frm virgin sumfing 
4600,1,freemsg txt call claim reward hour talk time use phone subscribegbpmnth inc hr stoptxtstop
4601,0,hey j r u feeling better
4602,0,dont plan staying night prolly wont back til late
4603,0,thanx puttin da fone
4604,0,need th im campus atm could pick hour two
4605,0,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open cant catch 
4606,0,running managed minute needed oxygen might resort roller option
4607,0,live next ltgt min
4608,0,de asking like
4609,0,glad talking
4610,0,wat time ì finish
4611,0,sorry da gone mad many pending work
4612,0,much got cleaning
4613,0,hows favourite person today r u workin hard couldnt sleep last nite nearly rang u 
4614,1,sunshine quiz win super sony dvd recorder canname capital australia text mquiz b
4615,0,ìï called dad oredi
4616,0,good think could send pix would love see top bottom
4617,0,nvm im going wear sport shoe anyway im going late leh
4618,0,sorry ill call later meeting
4619,0,long fuckin showr
4620,0,received understood n acted upon
4621,0,finally came fix ceiling
4622,0,u need presnts always bcz u cant mi love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mn prabha islove got dont mi
4623,0,jus finish blowing hair u finish dinner already
4624,0,im bus love
4625,0,lol knew saw dollar store
4627,1,today voda number ending selected receive å reward match please call quoting claim code standard rate apply
4628,0,saturday sunday holiday difficult
4629,0,everybody fun evening miss
4630,0,got hella gas money want go grand nature adventure galileo little bit
4632,0,oh wow thats gay firmware update help
4633,0,wont move morphine
4634,0,come din c ì yup cut hair
4635,0,k k pa lunch aha
4637,0,captain vijaykanth comedy captain tvhe drunken 
4638,0,course guess god got hold right
4639,0,hide anythiing keeping distance
4640,0,havent
4641,1,ripped get mobile content wwwclubmobycom call polytruepixringtonesgames six downloads 
4642,0,sorry din lock keypad
4644,0,planning come chennai
4645,1,tried contact reply offer video phone anytime network min half price line rental camcorder reply call 
4646,0,god created gap btwn ur finger dat sum vry special fill gap holding ur hand plz dont ask created much gap leg 
4647,0,okay going sleep later
4649,0,finally happened aftr decade beer cheaper petrol goverment expects u drink dont drive 
4650,1,å xmas reward waiting computer randomly picked loyal mobile customer receive å reward call 
4651,0,r e meeting tmr
4652,0,lol yes add spice day
4654,0,prasanth ettans mother passed away last night pray family
4655,0,k ill work something
4656,1,private account statement show unredeemed point call identifier code expires 
4657,0,message great doctor india drink appy fizz contains cancer causing age
4659,0,call tell infront call
4660,0,ok prob
4661,0,lady first genus second k 
4662,0,yes please swimming
4663,0,mum going robinson already
4664,0,ok set let u noe e detail later
4665,0,nottel software name
4666,0,send print out da
4667,0,im realy soz imat mum nite moro 
4668,0,born god said oh another idiot born
4669,0,didnt get ur full msgsometext missing send
4670,0,probably im almost gas get cash tomorrow
4671,1,customer service announcement recently tried make delivery unable please call reschedule ref
4672,0,forgot ask ì smth there card da present lei ìï want write smth sign
4673,0,im leaving house
4674,1,hi babe chloe r u smashed saturday night great weekend u missing sp visionsmscom text stop stop ptext
4675,0,ìï ready call
4676,0,wewa iriver mb
4677,0,good thing im getting connection bw
4678,0,sry dajst nw came home
4679,0,thats cool hell night lemme know youre around
4680,0,staying town 
4681,0,haha yeah oz kind shitload
4682,0,ok u take shopping u get paid
4684,0,alright well bring see like ltgt min
4685,0,pls dont play others life
4686,0,eatin lunch
4687,0,hmmmbut give one day
4688,0,didnt try g decided head
4689,0,ok prob
4690,0,surly ill give coming review
4691,0,march ending ready call sure problem capital never complete far hows work lady
4693,0,pls give food preferably pap slowly load sugar take hour give water slowly
4694,1,urgent mobile awarded å bonus caller prize nd attempt contact call boxqu
4695,0,guy get used dumb realize
4696,0,okey dokey û bit sorting stuff
4698,0,yes fine 
4700,0,liked new mobile
4701,0,anytime
4702,0,mmmmmmm snuggle deep contented sigh whisper fucking love much barely stand 
4703,0,yar say got error
4704,0,hey anyway 
4705,0,wow healthy old airport rd lor cant thk anything else ill b bathing dog later
4706,0,wif family booking tour package
4707,0,say bold torch later one torch bold
4708,0,haha awesome might need take doin tonight
4709,0,ya knw u vl givits ok thanks kanoanyway enjoy wit ur family wit st salary
4710,0,huh slow tot u reach long ago liao u day leh
4711,0,thats cool princess cover face hot sticky cum 
4712,0,big brother û really scraped barrel shower social misfit
4713,0,oops thk dun haf enuff go check tell ì
4714,0,min go lunch
4715,0,hey happened u switch ur cell whole day isnt good u care give call tomorrow
4716,0,k addie amp art ill get home
4718,0,aiyo lesson early im still sleepin haha okie u go home liao den confirm w lor
4719,0,forgot tell ì smth ì like number section clearer
4720,0,yup anything lor u dun wan ok
4721,0,im home love still awake loving kiss
4722,0,hello peach cake tasts lush
4723,1,free game get rayman golf free game arcade st get ur game setting reply post save activ press key arcade termsapply
4724,0,therell minor shindig place later tonight interested
4725,0,jason say cool pick place like hour
4726,1,mobile mths update latest cameravideo phone free keep ur number get extra free minstexts text yes call
4727,0,career tel added u contact indyarockscom send free sm remove phonebook sm ltgt
4728,0,ive reached already
4729,0,dont know ask brother nothing problem thing told 
4730,0,keng rocking ash
4731,0,wat time r ì going xins hostel
4732,0,good morning dear shijutta great amp successful day
4734,0,oh kafter placement ah
4735,0,possession especially first offense
4736,0,nt driving even many reason called bbdthts chikku hw abt dvg coldheard tht vinobanagar violence hw conditionand hw ru problem
4737,0,bought test yesterday something let know exact day u ovulatewhen get u wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell
4738,0,pizza u want
4739,0,keep seeing weird shit bein woah realising actually reasonable im oh
4740,0,many happy return day wish happy birthday
4743,0,thinking u x
4745,0,orh tot u say still dun believe
4746,0,put sign choose number pin show right
4747,0,beauty life next second hide thousand secret wish every second wonderful ur life gud n
4748,0,thanx u darlinim cool thanx bday drink nite morrow take care c u soonxxx
4749,0,youre still maybe leave credit card get gas get back like told
4750,1,weekly coolmob tone ready download week new tone include crazy frogaxel f akonlonely black eyeddont p info n
4751,0,well boy glad g wasted night applebees nothing
4752,1,cashbincouk get lot cash weekend wwwcashbincouk dear welcome weekend got biggest best ever cash give away
4753,0,ok lor u wan go look u
4754,0,u wan haf lunch im da canteen
4755,0,dont make life stressfull always find time laugh may add year life surely add life ur year gud niswt dream
4756,0,hey look like wrong one kappa guy number still phone want text see he around
4758,1,thanks continued support question week enter u draw å cash name new u president txt an 
4759,0,im home doc gave pain med say everything fine
4760,0,ì ardìä rest ard leastwhich ì price ì bedrm 
4761,0,lovely night xxx
4762,0,prepare pleasured 
4763,0,hitechnical supportproviding assistance u customer call email
4764,0,text way cup stop work bus
4765,0,whens radio show
4766,1,unique user id removal send stop customer service 
4767,0,im sure still available though
4768,0,watever relation u built dis world thing remains atlast iz lonlines lotz n lot memory feeling
4769,0,cheer lou yeah goodnite shame u neva came c ya gailxx
4770,0,hii got money da
4772,0,ok u tell wat time u coming later lor
4773,0,u repeat e instruction wats e road name ur house
4775,0,quite lor dun tell wait get complacent
4776,0,sorry completely forgot pop em round week still
4777,0,u r beautiful girl ive ever seen u r baby come c common room
4778,0,cant see join denis mina denis want alone time
4779,0,sen told going join uncle finance cbe
4780,0,yup hey one day fri ask miwa jiayin take leave go karaoke 
4781,0,call senthil hsbc
4782,0,especially since talk boston personal statement lol woulda changed realized said nyc say boston
4783,0,indeed way either 
4784,1,urgent call landline complimentary ibiza holiday å cash await collection sae tc po box sk wp ppm 
4785,0,holy living christ taking long
4786,0,ìï thk wat eat tonight
4787,0,thanx yup coming back sun finish dinner going back hotel time fly tog exactly mth today hope well haf many mths come
4788,0,opposite side dropped
4789,0,yup izzit still raining heavily co im e mrt cant c outside
4790,0,send resume
4791,0,gd luck ur exam 
4792,0,u ask next sat make im ok lor
4793,0,sorry uncle ill keep touch
4794,0,saw guy doll last night patrick swayze great
4795,1,urgent nd attempt contact u å prize yesterday still awaiting collection claim call 
4796,1,santa calling would little one like call santa xmas eve call book time callsppm last min tc wwwsantacallingcom
4797,0,come home dont want u miserable
4798,0,dont know shes getting message
4799,0,cool tyler take gonna buy drop place later tonight total order quarter got enough
4800,0,guy car shop flirting got phone number paperwork called texted im nervous course may address call bos tell knowing may get fired
4802,0,plan manage
4803,0,er hello thing û quite go plan ûò limping slowly home followed aa exhaust hanging
4804,0,sorry delay yes master
4805,0,call u finish come n pick u
4806,1,private account statement show unredeemed bonus point claim call identifier code expires 
4807,0,whats oga left phone home saw ur message hope good great weekend
4808,0,dont worry though understand important put place poorly thought punishment face worst thing ever happened brb gonna go kill
4809,0,honey pls find much sell predicte nigeria many time used important reply monday
4810,0,e admin building might b slightly earlier ill call u im reaching
4811,0,fyi im usf swing room whenever
4812,0,call ltgt min thats ok
4814,0,ìï home work meh 
4815,0,anything valuable situation first getting second loosing
4816,0,mark taking forever pick prescription pain coming back
4817,0,hows ur paper
4818,0,got smaller capacity one quite ex
4819,1,check choose babe video smsshsexnetun fgkslpopw fgkslpo
4820,0,im good thinking
4821,1,u r winner u ave specially selected receive å cash holiday flight inc speak live operator claim pmin 
4822,0, 
4823,0,thought bout drink tap spile seven pub gas st broad st canal ok
4824,0,going sleep tired travel
4825,0,haha thinkin
4826,0,yup giving problem mayb ill jus leave
4827,0,lol trying make day little interesting
4828,0,long get reply defer admission til next semester
4829,0,word checkmate chess come persian phrase shah maat mean king dead goodmorning good day
4830,0,po de need job aha
4831,0,rat hey u ever vote next theme
4832,1,new mobile must go txt nokia collect today å wwwtcbiz optout gbpmtmsg txtauction
4833,0,hope pee burn tonite
4834,0,oh rite well im best mate pete went week geva longer week
4835,0,yay cant wait party together
4836,0,photoshop make computer shut
4837,0,boy made fun today ok problem sent one message fun
4838,0,thats one issue california okay snow manageable
4839,1,private account statement show unredeemed point call identifier code expires 
4840,0,hmmm mayb try e shoppin area one forgot e name hotel
4841,0,awesome gonna soon later tonight
4842,0,need detail online job
4843,1,valued vodafone customer computer picked win å prize collect easy call 
4844,0,missing toopray inshah allah
4845,0,pls help tell ashley cant find number oh
4847,0,sthis increase chance winning
4848,0,either way work ltgt year old hope doesnt bother
4849,0,maybe find something else instead
4850,0,gain right wifedont demand iti trying husband toolets see
4851,0,liked new house
